category,asin,description,ean,mpn,brand,upc,sold_items,url,sold,ebayID,price
,,,,,,887600387058,,http://www.ebay.com/itm/HALLOWEEN-Decoration-Prop-DOOR-Wall-Cover-Mural-BEWARE-BLOODY-HANDPRINTS-/140551725684?epid=0&hash=item20b9892274:g:OswAAOSwGotWprq4,157 ,140551725684,3.99
,,,,,,034689003724,"[{'date': '2017-09-16 06:43:45',
 'ebayID': '161364952867',
 'price': 4.99,
 'quantity': u'1'}, {'date': '2017-09-05 17:43:54',
 'ebayID': '161364952867',
 'price': 4.99,
 'quantity': u'1'}, {'date': '2017-08-08 09:04:58',
 'ebayID': '161364952867',
 'price': 4.99,
 'quantity': u'1'}, {'date': '2017-08-07 08:19:03',
 'ebayID': '161364952867',
 'price': 4.99,
 'quantity': u'1'}, {'date': '2017-07-15 19:55:56',
 'ebayID': '161364952867',
 'price': 4.99,
 'quantity': u'1'}, {'date': '2017-06-29 14:33:04',
 'ebayID': '161364952867',
 'price': 4.99,
 'quantity': u'4'}, {'date': '2017-06-27 15:29:45',
 'ebayID': '161364952867',
 'price': 4.99,
 'quantity': u'1'}, {'date': '2017-06-23 10:36:15',
 'ebayID': '161364952867',
 'price': 4.99,
 'quantity': u'1'}, {'date': '2017-05-21 00:50:03',
 'ebayID': '161364952867',
 'price': 4.99,
 'quantity': u'1'}]",http://www.ebay.com/itm/HALLOWEEN-Party-Decoration-Prop-Spooky-Vampire-BAT-FULL-MOON-HANGING-MOBILE-/161364952867?epid=0&hash=item259219c723:g:Y90AAOSwd4tTwhjm,186 ,161364952867,4.99
,,,,,,Does not apply,"[{'date': '2017-09-16 19:44:09', 'ebayID': '5', 'price': 9.59, 'quantity': u'1'}, {'date': '2017-08-31 15:26:24', 'ebayID': '5', 'price': 8.49, 'quantity': u'3'}, {'date': '2017-08-28 14:50:35', 'ebayID': '5', 'price': 8.49, 'quantity': u'6'}, {'date': '2017-08-27 16:18:52', 'ebayID': '5', 'price': 8.49, 'quantity': u'1'}]",http://www.ebay.com/itm/5x3ft-Halloween-Bunting-Pumpkin-Flag-/251323276694?epid=1931904156&hash=item3a8408dd96:g:4VAAAOSw8KNW~T1N,159 ,5,9.59
,,,,,,6116620265034,,http://www.ebay.com/itm/Prextex-Realistic-Looking-Halloween-Decoration-Birds-Black-Feathered-Crows-2pk-/282033691829?epid=1141985304&hash=item41aa849cb5:g:um0AAOSwJQdW-tei,154 ,282033691829,11.99
,,,,,,,,http://www.ebay.com/itm/New-Prop-Building-Supplies-MANNEQUIN-HEAD-Halloween-Costume-Mask-Wig-Display-MAN-/281270435989?epid=1212358613&hash=item417d064095:g:Ky8AAOSwd4tT7vt6,140 ,281270435989,not_set
,,,,,,034689052999,"[{'date': '2017-09-17 17:20:03',
 'ebayID': '141629717946',
 'price': 4.99,
 'quantity': u'1'}, {'date': '2017-09-12 14:47:52',
 'ebayID': '141629717946',
 'price': 4.99,
 'quantity': u'1'}, {'date': '2017-09-10 09:50:07',
 'ebayID': '141629717946',
 'price': 4.99,
 'quantity': u'1'}, {'date': '2017-09-03 16:07:57',
 'ebayID': '141629717946',
 'price': 4.99,
 'quantity': u'1'}, {'date': '2017-09-03 08:30:39',
 'ebayID': '141629717946',
 'price': 4.99,
 'quantity': u'1'}, {'date': '2017-09-02 15:19:39',
 'ebayID': '141629717946',
 'price': 4.99,
 'quantity': u'1'}, {'date': '2017-08-31 08:44:55',
 'ebayID': '141629717946',
 'price': 4.99,
 'quantity': u'1'}, {'date': '2017-08-12 16:29:29',
 'ebayID': '141629717946',
 'price': 4.99,
 'quantity': u'1'}, {'date': '2017-07-17 04:23:52',
 'ebayID': '141629717946',
 'price': 4.99,
 'quantity': u'1'}, {'date': '2017-07-12 04:28:05',
 'ebayID': '141629717946',
 'price': 4.99,
 'quantity': u'1'}]",http://www.ebay.com/itm/HALLOWEEN-Walking-Dead-Party-ZOMBIE-LAB-Do-Not-Open-DOOR-COVER-Decoration-Prop-/141629717946?epid=1437615158&hash=item20f9c9fdba:g:8NgAAOSwEeFVIz-B,137 ,141629717946,4.99
,,,,,,,,http://www.ebay.com/itm/Bloody-Horror-GIANT-MORGUE-WALL-GORE-DECOR-Halloween-Prop-Decoration-Autopsy-CSI-/281771210061?epid=691389489&hash=item419adf754d:g:hMEAAOxyAc1SSjqB,133 ,281771210061,not_set
,,,,,,887600397613,"[{'date': '2017-09-15 18:11:25',
 'ebayID': '144',
 'price': 3.99,
 'quantity': u'1'}, {'date': '2017-09-01 18:07:27',
 'ebayID': '144',
 'price': 3.99,
 'quantity': u'1'}, {'date': '2017-08-31 13:32:10',
 'ebayID': '144',
 'price': 3.99,
 'quantity': u'1'}, {'date': '2017-08-24 16:54:45',
 'ebayID': '144',
 'price': 3.99,
 'quantity': u'1'}, {'date': '2017-08-23 12:06:04',
 'ebayID': '144',
 'price': 3.99,
 'quantity': u'1'}, {'date': '2017-08-23 10:50:07',
 'ebayID': '144',
 'price': 3.99,
 'quantity': u'1'}, {'date': '2017-08-20 17:51:44',
 'ebayID': '144',
 'price': 3.99,
 'quantity': u'1'}, {'date': '2017-08-13 18:36:38',
 'ebayID': '144',
 'price': 3.99,
 'quantity': u'1'}, {'date': '2017-08-12 17:53:20',
 'ebayID': '144',
 'price': 3.99,
 'quantity': u'1'}, {'date': '2017-08-08 09:52:31',
 'ebayID': '144',
 'price': 3.99,
 'quantity': u'1'}, {'date': '2017-08-07 16:08:00',
 'ebayID': '144',
 'price': 3.99,
 'quantity': u'2'}, {'date': '2017-08-01 16:09:27',
 'ebayID': '144',
 'price': 3.99,
 'quantity': u'1'}, {'date': '2017-07-31 10:09:37',
 'ebayID': '144',
 'price': 3.99,
 'quantity': u'1'}, {'date': '2017-07-24 19:01:20',
 'ebayID': '144',
 'price': 3.99,
 'quantity': u'1'}, {'date': '2017-07-24 19:00:06',
 'ebayID': '144',
 'price': 3.99,
 'quantity': u'1'}, {'date': '2017-07-19 17:53:54',
 'ebayID': '144',
 'price': 3.99,
 'quantity': u'1'}, {'date': '2017-07-19 16:26:16',
 'ebayID': '144',
 'price': 3.99,
 'quantity': u'1'}, {'date': '2017-07-18 18:32:05',
 'ebayID': '144',
 'price': 3.99,
 'quantity': u'2'}, {'date': '2017-07-18 15:57:20',
 'ebayID': '144',
 'price': 3.99,
 'quantity': u'1'}, {'date': '2017-07-05 18:44:58',
 'ebayID': '144',
 'price': 3.99,
 'quantity': u'5'}, {'date': '2017-05-30 11:15:26',
 'ebayID': '144',
 'price': 3.99,
 'quantity': u'1'}, {'date': '2017-05-24 21:06:27',
 'ebayID': '144',
 'price': 3.99,
 'quantity': u'1'}, {'date': '2013-02-04 22:09:46',
 'ebayID': '144',
 'price': 3.49,
 'quantity': u'1'}]",http://www.ebay.com/itm/144-HALLOWEEN-Haunted-House-Table-Decoration-Plastic-SPIDER-TABLE-SCATTERS-/140595167683?hash=item20bc2001c3:g:qUgAAOSw0HVWBgb8,505 ,144,3.99
,,,,,,887600387140,"[{'date': '2017-08-17 08:26:26',
 'ebayID': '140590718958',
 'price': 3.99,
 'quantity': u'3'}, {'date': '2017-06-24 21:37:15',
 'ebayID': '140590718958',
 'price': 3.49,
 'quantity': u'3'}, {'date': '2017-06-19 13:16:24',
 'ebayID': '140590718958',
 'price': 3.49,
 'quantity': u'1'}]",http://www.ebay.com/itm/HALLOWEEN-Decoration-Plastic-BLOODY-Zombie-Table-Cover-54-x-108-/140590718958?epid=0&hash=item20bbdc1fee:g:VIoAAOSwIxZZgUWj,130 ,140590718958,3.99
,,,,,,742834460338,"[{'date': '2017-08-09 17:21:41',
 'ebayID': '262583623896',
 'price': 42.95,
 'quantity': u'1'}, {'date': '2017-07-28 09:02:49',
 'ebayID': '262583623896',
 'price': 42.95,
 'quantity': u'1'}, {'date': '2017-07-24 14:49:00',
 'ebayID': '262583623896',
 'price': 36.99,
 'quantity': u'1'}, {'date': '2017-07-23 18:43:12',
 'ebayID': '262583623896',
 'price': 36.99,
 'quantity': u'1'}, {'date': '2017-07-04 15:51:05',
 'ebayID': '262583623896',
 'price': 39.95,
 'quantity': u'1'}, {'date': '2017-06-27 21:03:00',
 'ebayID': '262583623896',
 'price': 39.95,
 'quantity': u'1'}, {'date': '2017-06-26 22:25:05',
 'ebayID': '262583623896',
 'price': 39.95,
 'quantity': u'1'}, {'date': '2017-06-18 16:45:12',
 'ebayID': '262583623896',
 'price': 39.95,
 'quantity': u'1'}, {'date': '2017-06-14 20:28:53',
 'ebayID': '262583623896',
 'price': 39.95,
 'quantity': u'1'}, {'date': '2017-06-02 13:18:30',
 'ebayID': '262583623896',
 'price': 39.95,
 'quantity': u'1'}, {'date': '2017-05-28 17:45:24',
 'ebayID': '262583623896',
 'price': 39.95,
 'quantity': u'1'}]",http://www.ebay.com/itm/Halloween-Skeleton-Prop-Yard-Hanging-Spooky-Decoration-Animated-Sound-Motion-NEW-/262583623896?epid=1380775843&hash=item3d233420d8:g:gksAAOSwtZVZuOE6,122 ,262583623896,54.00
,,,,,,,"[{'date': '2017-09-18 06:12:21',
 'ebayID': '371726214321',
 'price': 5.25,
 'quantity': u'1'}, {'date': '2017-09-17 19:36:21',
 'ebayID': '371726214321',
 'price': 5.25,
 'quantity': u'1'}, {'date': '2017-09-17 13:42:53',
 'ebayID': '371726214321',
 'price': 5.25,
 'quantity': u'1'}, {'date': '2017-09-17 12:11:37',
 'ebayID': '371726214321',
 'price': 5.25,
 'quantity': u'1'}, {'date': '2017-09-17 10:49:18',
 'ebayID': '371726214321',
 'price': 5.25,
 'quantity': u'1'}, {'date': '2017-09-17 08:28:51',
 'ebayID': '371726214321',
 'price': 5.25,
 'quantity': u'1'}, {'date': '2017-09-16 18:44:29',
 'ebayID': '371726214321',
 'price': 5.25,
 'quantity': u'1'}, {'date': '2017-09-16 14:18:44',
 'ebayID': '371726214321',
 'price': 5.25,
 'quantity': u'1'}, {'date': '2017-09-15 13:22:15',
 'ebayID': '371726214321',
 'price': 5.25,
 'quantity': u'1'}, {'date': '2017-09-14 19:00:11',
 'ebayID': '371726214321',
 'price': 5.25,
 'quantity': u'1'}, {'date': '2017-09-14 13:45:29',
 'ebayID': '371726214321',
 'price': 5.25,
 'quantity': u'1'}, {'date': '2017-09-12 20:21:12',
 'ebayID': '371726214321',
 'price': 5.25,
 'quantity': u'1'}, {'date': '2017-09-12 10:15:57',
 'ebayID': '371726214321',
 'price': 5.25,
 'quantity': u'1'}, {'date': '2017-09-11 15:49:35',
 'ebayID': '371726214321',
 'price': 5.25,
 'quantity': u'1'}, {'date': '2017-09-10 19:44:23',
 'ebayID': '371726214321',
 'price': 5.25,
 'quantity': u'1'}, {'date': '2017-09-10 18:12:12',
 'ebayID': '371726214321',
 'price': 5.25,
 'quantity': u'1'}, {'date': '2017-09-09 22:41:55',
 'ebayID': '371726214321',
 'price': 5.25,
 'quantity': u'1'}, {'date': '2017-09-08 11:35:44',
 'ebayID': '371726214321',
 'price': 5.25,
 'quantity': u'1'}, {'date': '2017-09-07 15:11:31',
 'ebayID': '371726214321',
 'price': 5.25,
 'quantity': u'1'}, {'date': '2017-09-04 16:54:04',
 'ebayID': '371726214321',
 'price': 5.25,
 'quantity': u'1'}, {'date': '2017-08-05 08:32:03',
 'ebayID': '371726214321',
 'price': 5.98,
 'quantity': u'1'}, {'date': '2017-08-02 14:35:47',
 'ebayID': '371726214321',
 'price': 5.98,
 'quantity': u'1'}]",http://www.ebay.com/itm/GIANT-20-FT-HANGING-PLASTIC-SPIDER-HALLOWEEN-PARTY-DECORATIONS-CEILING-PROP-/371726214321?epid=691446971&hash=item568c9be4b1:g:W0kAAOSw0GJZpfLg,6 ,371726214321,5.25
,,,,,,Does not apply,"[{'date': '2017-09-13 09:44:40',
 'ebayID': '50',
 'price': 6.95,
 'quantity': u'2'}, {'date': '2017-09-07 09:04:42',
 'ebayID': '50',
 'price': 6.95,
 'quantity': u'1'}, {'date': '2017-09-06 16:20:45',
 'ebayID': '50',
 'price': 6.95,
 'quantity': u'1'}, {'date': '2017-09-04 20:39:07',
 'ebayID': '50',
 'price': 6.95,
 'quantity': u'1'}, {'date': '2017-09-01 21:31:23',
 'ebayID': '50',
 'price': 6.95,
 'quantity': u'1'}, {'date': '2017-08-22 22:46:51',
 'ebayID': '50',
 'price': 6.95,
 'quantity': u'2'}, {'date': '2017-08-20 22:09:10',
 'ebayID': '50',
 'price': 6.95,
 'quantity': u'1'}, {'date': '2017-08-19 14:52:11',
 'ebayID': '50',
 'price': 6.95,
 'quantity': u'1'}, {'date': '2017-08-15 15:53:40',
 'ebayID': '50',
 'price': 7.95,
 'quantity': u'2'}, {'date': '2017-06-08 04:49:22',
 'ebayID': '50',
 'price': 7.95,
 'quantity': u'1'}]",http://www.ebay.com/itm/50-Skeleton-Bones-Skull-Table-Sprinkles-Halloween-Party-Haunted-House-Decoration-/111616697116?epid=1731838279&hash=item19fcdfa31c:g:0RAAAOSwzqFY~TIt,115 ,50,6.95
,,,,,,,,http://www.ebay.com/itm/Zombie-Laboratory-HORROR-REFRIGERATOR-DOOR-COVER-Scary-Halloween-Prop-Decoration-/280972084459?epid=1900166248&hash=item416b3dc4eb:g:bzoAAOSwx-9W0GyA,108 ,280972084459,not_set
,,,,,,,,http://www.ebay.com/itm/LED-Hanging-FAKE-FLAME-LAMP-Torch-Light-Fire-Pot-Bowl-Halloween-Prop-Decorations-/271340133615?epid=0&hash=item3f2d21dcef:g:bgIAAOxy4XNSOtWZ,101 ,271340133615,not_set
,,,,,,0742834460321,"[{'date': '2017-09-17 16:43:30',
 'ebayID': '252980408056',
 'price': 56.95,
 'quantity': u'1'}, {'date': '2017-09-17 12:15:32',
 'ebayID': '252980408056',
 'price': 56.95,
 'quantity': u'1'}, {'date': '2017-09-15 16:31:49',
 'ebayID': '252980408056',
 'price': 58.2,
 'quantity': u'1'}, {'date': '2017-09-15 09:13:30',
 'ebayID': '252980408056',
 'price': 58.2,
 'quantity': u'1'}, {'date': '2017-09-15 06:00:16',
 'ebayID': '252980408056',
 'price': 58.2,
 'quantity': u'1'}, {'date': '2017-09-14 16:18:33',
 'ebayID': '252980408056',
 'price': 58.2,
 'quantity': u'1'}, {'date': '2017-09-11 09:46:01',
 'ebayID': '252980408056',
 'price': 60.83,
 'quantity': u'1'}, {'date': '2017-09-09 14:59:53',
 'ebayID': '252980408056',
 'price': 66.06,
 'quantity': u'1'}, {'date': '2017-09-07 16:51:06',
 'ebayID': '252980408056',
 'price': 51.95,
 'quantity': u'1'}, {'date': '2017-09-07 12:07:37',
 'ebayID': '252980408056',
 'price': 51.82,
 'quantity': u'1'}, {'date': '2017-09-06 19:53:12',
 'ebayID': '252980408056',
 'price': 47.95,
 'quantity': u'1'}, {'date': '2017-09-05 20:06:28',
 'ebayID': '252980408056',
 'price': 47.95,
 'quantity': u'1'}, {'date': '2017-09-05 09:34:24',
 'ebayID': '252980408056',
 'price': 45.95,
 'quantity': u'1'}, {'date': '2017-09-05 09:16:00',
 'ebayID': '252980408056',
 'price': 45.95,
 'quantity': u'1'}, {'date': '2017-09-04 21:20:56',
 'ebayID': '252980408056',
 'price': 45.95,
 'quantity': u'1'}, {'date': '2017-09-04 16:45:53',
 'ebayID': '252980408056',
 'price': 45.95,
 'quantity': u'1'}, {'date': '2017-09-04 16:40:37',
 'ebayID': '252980408056',
 'price': 45.95,
 'quantity': u'1'}, {'date': '2017-09-03 10:12:14',
 'ebayID': '252980408056',
 'price': 45.95,
 'quantity': u'1'}, {'date': '2017-09-03 08:11:43',
 'ebayID': '252980408056',
 'price': 45.95,
 'quantity': u'1'}, {'date': '2017-09-02 10:56:20',
 'ebayID': '252980408056',
 'price': 44.95,
 'quantity': u'1'}, {'date': '2017-09-02 06:17:10',
 'ebayID': '252980408056',
 'price': 44.95,
 'quantity': u'1'}, {'date': '2017-09-01 19:17:01',
 'ebayID': '252980408056',
 'price': 44.95,
 'quantity': u'1'}, {'date': '2017-09-01 10:23:27',
 'ebayID': '252980408056',
 'price': 44.95,
 'quantity': u'1'}, {'date': '2017-09-01 09:55:26',
 'ebayID': '252980408056',
 'price': 44.95,
 'quantity': u'1'}, {'date': '2017-08-30 19:07:29',
 'ebayID': '252980408056',
 'price': 44.95,
 'quantity': u'1'}, {'date': '2017-08-30 12:35:06',
 'ebayID': '252980408056',
 'price': 44.95,
 'quantity': u'1'}, {'date': '2017-08-29 08:28:35',
 'ebayID': '252980408056',
 'price': 44.95,
 'quantity': u'1'}, {'date': '2017-08-28 12:55:23',
 'ebayID': '252980408056',
 'price': 44.95,
 'quantity': u'1'}, {'date': '2017-08-25 08:23:50',
 'ebayID': '252980408056',
 'price': 44.95,
 'quantity': u'1'}, {'date': '2017-08-25 05:00:49',
 'ebayID': '252980408056',
 'price': 44.95,
 'quantity': u'1'}, {'date': '2017-08-24 17:07:30',
 'ebayID': '252980408056',
 'price': 44.95,
 'quantity': u'1'}, {'date': '2017-08-24 14:55:08',
 'ebayID': '252980408056',
 'price': 44.95,
 'quantity': u'1'}, {'date': '2017-08-24 12:57:15',
 'ebayID': '252980408056',
 'price': 44.95,
 'quantity': u'1'}, {'date': '2017-08-24 11:09:32',
 'ebayID': '252980408056',
 'price': 44.95,
 'quantity': u'1'}, {'date': '2017-08-23 10:20:02',
 'ebayID': '252980408056',
 'price': 35.99,
 'quantity': u'1'}, {'date': '2017-08-22 12:33:50',
 'ebayID': '252980408056',
 'price': 35.99,
 'quantity': u'1'}, {'date': '2017-08-22 08:28:27',
 'ebayID': '252980408056',
 'price': 35.99,
 'quantity': u'1'}, {'date': '2017-08-21 10:57:30',
 'ebayID': '252980408056',
 'price': 35.99,
 'quantity': u'1'}, {'date': '2017-08-20 00:03:49',
 'ebayID': '252980408056',
 'price': 35.99,
 'quantity': u'1'}, {'date': '2017-08-19 17:50:44',
 'ebayID': '252980408056',
 'price': 35.99,
 'quantity': u'1'}, {'date': '2017-08-19 06:55:59',
 'ebayID': '252980408056',
 'price': 35.99,
 'quantity': u'1'}, {'date': '2017-08-17 19:06:55',
 'ebayID': '252980408056',
 'price': 35.99,
 'quantity': u'1'}, {'date': '2017-08-17 16:59:27',
 'ebayID': '252980408056',
 'price': 35.99,
 'quantity': u'1'}, {'date': '2017-08-17 09:59:47',
 'ebayID': '252980408056',
 'price': 35.99,
 'quantity': u'1'}, {'date': '2017-08-17 07:11:49',
 'ebayID': '252980408056',
 'price': 35.99,
 'quantity': u'1'}, {'date': '2017-08-16 18:26:22',
 'ebayID': '252980408056',
 'price': 35.99,
 'quantity': u'1'}, {'date': '2017-08-16 06:25:42',
 'ebayID': '252980408056',
 'price': 35.99,
 'quantity': u'1'}, {'date': '2017-08-14 19:16:45',
 'ebayID': '252980408056',
 'price': 35.99,
 'quantity': u'1'}, {'date': '2017-08-14 08:08:26',
 'ebayID': '252980408056',
 'price': 35.99,
 'quantity': u'1'}, {'date': '2017-08-14 07:43:55',
 'ebayID': '252980408056',
 'price': 35.99,
 'quantity': u'1'}, {'date': '2017-08-13 01:45:38',
 'ebayID': '252980408056',
 'price': 35.99,
 'quantity': u'1'}, {'date': '2017-08-12 05:42:27',
 'ebayID': '252980408056',
 'price': 35.99,
 'quantity': u'1'}, {'date': '2017-08-09 01:43:45',
 'ebayID': '252980408056',
 'price': 35.99,
 'quantity': u'1'}, {'date': '2017-08-08 10:04:59',
 'ebayID': '252980408056',
 'price': 35.99,
 'quantity': u'1'}, {'date': '2017-08-07 13:05:51',
 'ebayID': '252980408056',
 'price': 35.99,
 'quantity': u'1'}, {'date': '2017-08-06 14:29:48',
 'ebayID': '252980408056',
 'price': 35.99,
 'quantity': u'1'}, {'date': '2017-08-06 14:10:54',
 'ebayID': '252980408056',
 'price': 35.99,
 'quantity': u'1'}, {'date': '2017-08-06 10:38:05',
 'ebayID': '252980408056',
 'price': 35.99,
 'quantity': u'1'}, {'date': '2017-08-06 09:58:03',
 'ebayID': '252980408056',
 'price': 35.99,
 'quantity': u'1'}, {'date': '2017-08-05 21:06:04',
 'ebayID': '252980408056',
 'price': 35.99,
 'quantity': u'1'}, {'date': '2017-08-05 17:14:33',
 'ebayID': '252980408056',
 'price': 35.99,
 'quantity': u'1'}, {'date': '2017-08-05 13:45:01',
 'ebayID': '252980408056',
 'price': 35.99,
 'quantity': u'1'}, {'date': '2017-08-03 20:25:24',
 'ebayID': '252980408056',
 'price': 35.99,
 'quantity': u'1'}, {'date': '2017-08-03 12:24:01',
 'ebayID': '252980408056',
 'price': 35.99,
 'quantity': u'1'}, {'date': '2017-08-03 11:10:43',
 'ebayID': '252980408056',
 'price': 35.99,
 'quantity': u'1'}, {'date': '2017-08-03 05:05:11',
 'ebayID': '252980408056',
 'price': 35.99,
 'quantity': u'1'}, {'date': '2017-08-02 21:40:01',
 'ebayID': '252980408056',
 'price': 35.99,
 'quantity': u'1'}, {'date': '2017-08-02 13:13:21',
 'ebayID': '252980408056',
 'price': 35.99,
 'quantity': u'1'}, {'date': '2017-08-01 20:44:43',
 'ebayID': '252980408056',
 'price': 35.99,
 'quantity': u'1'}, {'date': '2017-07-31 18:21:01',
 'ebayID': '252980408056',
 'price': 35.99,
 'quantity': u'1'}, {'date': '2017-07-30 19:48:09',
 'ebayID': '252980408056',
 'price': 35.99,
 'quantity': u'1'}, {'date': '2017-07-30 06:14:52',
 'ebayID': '252980408056',
 'price': 35.99,
 'quantity': u'1'}, {'date': '2017-07-29 22:18:51',
 'ebayID': '252980408056',
 'price': 35.99,
 'quantity': u'1'}, {'date': '2017-07-27 09:39:14',
 'ebayID': '252980408056',
 'price': 35.99,
 'quantity': u'1'}, {'date': '2017-07-26 04:11:08',
 'ebayID': '252980408056',
 'price': 35.99,
 'quantity': u'1'}, {'date': '2017-07-25 11:35:46',
 'ebayID': '252980408056',
 'price': 35.99,
 'quantity': u'1'}, {'date': '2017-07-24 18:26:52',
 'ebayID': '252980408056',
 'price': 35.99,
 'quantity': u'1'}, {'date': '2017-07-24 14:03:52',
 'ebayID': '252980408056',
 'price': 35.99,
 'quantity': u'1'}, {'date': '2017-07-20 18:35:13',
 'ebayID': '252980408056',
 'price': 35.99,
 'quantity': u'1'}, {'date': '2017-07-19 11:10:00',
 'ebayID': '252980408056',
 'price': 35.99,
 'quantity': u'1'}, {'date': '2017-07-18 09:10:34',
 'ebayID': '252980408056',
 'price': 35.99,
 'quantity': u'1'}, {'date': '2017-07-17 12:24:17',
 'ebayID': '252980408056',
 'price': 34.99,
 'quantity': u'1'}, {'date': '2017-07-17 05:11:09',
 'ebayID': '252980408056',
 'price': 34.99,
 'quantity': u'1'}, {'date': '2017-07-16 14:49:48',
 'ebayID': '252980408056',
 'price': 34.99,
 'quantity': u'1'}, {'date': '2017-07-15 00:00:58',
 'ebayID': '252980408056',
 'price': 34.99,
 'quantity': u'1'}, {'date': '2017-07-14 08:00:45',
 'ebayID': '252980408056',
 'price': 34.99,
 'quantity': u'1'}, {'date': '2017-07-13 15:35:05',
 'ebayID': '252980408056',
 'price': 34.99,
 'quantity': u'1'}, {'date': '2017-07-13 07:49:38',
 'ebayID': '252980408056',
 'price': 34.99,
 'quantity': u'1'}, {'date': '2017-07-12 19:24:16',
 'ebayID': '252980408056',
 'price': 34.99,
 'quantity': u'1'}, {'date': '2017-07-12 14:03:38',
 'ebayID': '252980408056',
 'price': 33.99,
 'quantity': u'1'}, {'date': '2017-07-12 07:53:04',
 'ebayID': '252980408056',
 'price': 33.99,
 'quantity': u'1'}, {'date': '2017-07-10 11:38:42',
 'ebayID': '252980408056',
 'price': 33.99,
 'quantity': u'1'}, {'date': '2017-07-10 09:04:50',
 'ebayID': '252980408056',
 'price': 33.99,
 'quantity': u'1'}, {'date': '2017-07-09 16:55:24',
 'ebayID': '252980408056',
 'price': 33.99,
 'quantity': u'1'}, {'date': '2017-07-09 08:22:20',
 'ebayID': '252980408056',
 'price': 33.99,
 'quantity': u'1'}, {'date': '2017-06-27 16:22:34',
 'ebayID': '252980408056',
 'price': 33.99,
 'quantity': u'1'}, {'date': '2017-06-21 19:23:46',
 'ebayID': '252980408056',
 'price': 33.99,
 'quantity': u'1'}]",http://www.ebay.com/itm/Halloween-Hanging-Witch-Prop-Talking-Animated-6ft-Scary-Decoration-Spooky-Decor-/252980408056?epid=1580775584&hash=item3ae6ceaef8:g:lwAAAOSwh7tZuOEd,97 ,252980408056,56.95
,,,,HH-SS-91032,,,,http://www.ebay.com/itm/Severed-Human-Skull-ROTTING-ZOMBIE-MUMMY-HEAD-One-Eye-Halloween-Prop-Decoration-/270826919230?hash=item3f0e8ad53e:g:KY8AAOSwrklVS9ID,93 ,270826919230,not_set
,,,,,,034689151517,"[{'date': '2017-07-23 06:28:53', 'ebayID': '1', 'price': 4.99, 'quantity': u'1'}]",http://www.ebay.com/itm/1-HALLOWEEN-Party-Prop-CREEPY-CRAPPER-BATHROOM-Restroom-Wall-DOOR-COVER-/130934866345?epid=1700133405&hash=item1e7c5381a9:g:AOcAAMXQlgtRx1X-,92 ,1,4.99
,,,,,,886102868133,"[{'date': '2017-07-29 07:18:12',
 'ebayID': '3',
 'price': 13.95,
 'quantity': u'1'}, {'date': '2017-07-25 12:48:16',
 'ebayID': '3',
 'price': 13.95,
 'quantity': u'1'}, {'date': '2017-06-28 08:05:30',
 'ebayID': '3',
 'price': 13.95,
 'quantity': u'1'}, {'date': '2017-06-18 10:12:32',
 'ebayID': '3',
 'price': 13.95,
 'quantity': u'1'}]",http://www.ebay.com/itm/3pc-set-HALLOWEEN-Party-Decoration-Prop-ZOMBIE-Walking-Dead-BACKDROP-Banner-/141403442014?epid=1130402122&hash=item20ec4d4b5e:g:wGsAAOSw~gRVounR,90 ,3,17.99
,,,,,,889070140393,"[{'date': '2017-08-22 04:28:57', 'ebayID': '6', 'price': 4.99, 'quantity': u'1'}, {'date': '2017-08-06 16:35:51', 'ebayID': '6', 'price': 4.99, 'quantity': u'1'}, {'date': '2017-07-14 08:56:15', 'ebayID': '6', 'price': 4.99, 'quantity': u'1'}, {'date': '2017-07-03 16:56:56', 'ebayID': '6', 'price': 4.99, 'quantity': u'1'}, {'date': '2017-06-12 14:16:57', 'ebayID': '6', 'price': 4.99, 'quantity': u'1'}]",http://www.ebay.com/itm/6-HALLOWEEN-Party-Prop-Decoration-ZOMBIE-Walking-Dead-Cutouts-WARNING-SIGNS-Sign-/131561082558?epid=1445167523&hash=item1ea1a6cebe:g:Rx4AAOSwjVVVra8E,85 ,6,4.99
,,,,,,886102313992,"[{'date': '2017-09-04 23:33:56',
 'ebayID': '12',
 'price': 3.99,
 'quantity': u'1'}, {'date': '2017-09-03 10:00:10',
 'ebayID': '12',
 'price': 3.99,
 'quantity': u'1'}]",http://www.ebay.com/itm/12-HALLOWEEN-Party-Kids-Favor-Treat-Loot-Goody-Boxes-HAUNTED-HOUSE-/141014344777?hash=item20d51c2449:g:WywAAOxyi3FR3ueJ,83 ,12,3.99
,,,,,,034689060215,"[{'date': '2017-09-17 11:11:41',
 'ebayID': '131596718396',
 'price': 3.99,
 'quantity': u'1'}, {'date': '2017-09-13 19:55:09',
 'ebayID': '131596718396',
 'price': 3.99,
 'quantity': u'1'}, {'date': '2017-09-10 16:41:36',
 'ebayID': '131596718396',
 'price': 3.99,
 'quantity': u'1'}, {'date': '2017-08-31 19:41:57',
 'ebayID': '131596718396',
 'price': 3.99,
 'quantity': u'1'}, {'date': '2017-08-31 16:45:06',
 'ebayID': '131596718396',
 'price': 3.99,
 'quantity': u'1'}]",http://www.ebay.com/itm/HALLOWEEN-Party-DEMON-Devil-DISHWASHER-DOOR-COVER-Kitchen-Decoration-Prop-/131596718396?epid=1555007870&hash=item1ea3c6913c:g:k8EAAOSwDNdV66YJ,82 ,131596718396,3.99
